ortho	Lexique3__phon	Lexique3__lemme	Lexique3__cgram	Lexique3__freqlemfilms2	Lexique3__freqfilms2	Lexique3__islem	Lexique3__nblettres	Lexique3__puorth	Lexique3__puphon	Lexique3__nbsyll	Lexique3__cgramortho
dentale	d@tal	dental	ADJ	0.04	0.0	0	7	0	4	2	ADJ
jaunets	ZonE	jaunet	NOM	0.0	0.0	0	7	0	0	2	NOM
pavoisé	pavwaze	pavoiser	VER	0.38	0.0	0	7	0	7	3	VER
demi-nu	d2miny	demi-nu	ADJ	0.0	0.0	1	7	7	6	3	ADJ,ADV,NOM
soudant	sud@	souder	VER	3.2	0.0	0	7	0	0	2	VER
auroral	oRoRal	auroral	ADJ	0.0	0.0	1	7	6	4	3	ADJ
étriqua	etRika	étriquer	VER	0.19	0.0	0	7	0	0	3	VER
demains	d°m5	demain	NOM	50.4	0.0	0	7	0	4	2	NOM
aimeuse	Em2z	aimeur	NOM	0.0	0.0	0	7	0	0	2	NOM
daturas	datyRa	datura	NOM	0.02	0.0	0	7	0	4	3	NOM
dattier	datje	dattier	NOM	0.01	0.0	1	7	5	4	2	NOM
priasse	pRijas	prier	VER	313.12	0.0	0	7	0	0	2	VER
dardées	daRde	darder	VER	0.16	0.0	0	7	0	5	2	VER
aurochs	oROk	aurochs	NOM	0.0	0.0	1	7	5	4	2	NOM
pavoisa	pavwaza	pavoiser	VER	0.38	0.0	0	7	0	0	3	VER
soupesa	sup°za	soupeser	VER	0.34	0.0	0	7	0	0	3	VER
javotte	ZavOt	javotte	NOM	0.0	0.0	1	7	4	4	2	NOM
soupeur	sup9R	soupeur	NOM	0.0	0.0	1	7	6	4	2	NOM
dardait	daRdE	darder	VER	0.16	0.0	0	7	0	0	2	VER
dandina	d@dina	dandiner	VER	0.26	0.0	0	7	0	0	3	VER
danaïde	danaid	danaïde	NOM	0.0	0.0	1	7	4	5	3	NOM
dameret	dam°RE	dameret	NOM	0.0	0.0	1	7	6	4	3	NOM
sourdre	suRdR°	sourdre	VER	0.42	0.0	1	7	6	5	2	VER
dallées	dale	daller	VER	1.62	0.0	0	7	0	4	2	VER
pressât	pREsa	presser	VER	52.28	0.0	0	7	0	0	2	VER
jerseys	ZERsE	jersey	NOM	0.51	0.0	0	7	0	0	2	NOM
muscats	myska	muscat	NOM	0.36	0.0	0	7	0	5	2	NOM
atténua	aten8a	atténuer	VER	2.47	0.0	0	7	0	0	3	VER
césures	sezyR	césure	NOM	0.14	0.0	0	7	0	4	2	NOM
néréide	neReid	néréide	NOM	0.0	0.0	1	7	4	4	3	NOM
jeûnait	Z2nE	jeûner	VER	2.59	0.0	0	7	0	4	2	VER
jointif	Zw5tif	jointif	ADJ	0.02	0.0	1	7	6	5	2	ADJ
jonchée	Z§Se	jonché	ADJ	0.0	0.0	0	7	7	4	2	VER,ADJ,NOM
cytises	sitiz	cytise	NOM	0.0	0.0	0	7	0	0	2	NOM
cyrards	siRaR	cyrard	NOM	0.0	0.0	0	7	0	5	2	NOM
speedés	spide	speeder	VER	0.33	0.0	0	7	0	5	2	VER,ADJ
poétise	poetiz	poétiser	VER	0.0	0.0	0	7	0	0	3	VER
cuviers	kyvje	cuvier	NOM	0.0	0.0	0	7	0	4	2	NOM
jonchés	Z§Se	jonché	ADJ	0.0	0.0	0	7	0	4	2	VER,ADJ
spirées	spiRe	spirée	NOM	0.0	0.0	0	7	0	0	2	NOM
judaïté	Zydaite	judaïté	NOM	0.0	0.0	1	7	6	6	4	NOM
écopons	ekop§	écoper	VER	2.47	0.0	0	7	0	0	3	VER
curcuma	kyRkyma	curcuma	NOM	0.0	0.0	1	7	4	4	3	NOM
opérées	opeRe	opéré	ADJ	0.49	0.0	0	7	0	5	3	VER,ADJ
kalmouk	kalmuk	kalmouk	ADJ	0.0	0.0	1	7	4	5	2	ADJ
stalags	stalag	stalag	NOM	0.37	0.0	0	7	0	6	2	NOM
stalino	stalino	stalino	ADV	0.0	0.0	1	7	7	7	3	ADV
attiédi	atjedi	attiédir	VER	0.0	0.0	0	7	0	0	3	VER
écorcha	ekORSa	écorcher	VER	4.02	0.0	0	7	0	0	3	VER
statère	statER	statère	NOM	0.0	0.0	1	7	5	5	2	NOM
écorner	ekORne	écorner	VER	0.03	0.0	1	7	6	6	3	VER
kastros	kastRo	kastro	NOM	0.0	0.0	0	7	0	6	2	NOM
crêtées	kREte	crêter	VER	0.0	0.0	0	7	0	0	2	VER
crêpait	kREpE	crêper	VER	0.27	0.0	0	7	0	0	2	VER
crépues	kRepy	crépu	ADJ	0.77	0.0	0	7	0	5	2	ADJ
attirât	atiRa	attirer	VER	54.91	0.0	0	7	0	0	3	VER
crépine	kRepin	crépine	NOM	0.0	0.0	1	7	7	6	2	NOM
crépies	kRepi	crépir	VER	0.17	0.0	0	7	0	5	2	VER
nonnain	non5	nonnain	NOM	0.0	0.0	1	7	5	4	2	NOM
patoise	patwaz	patoiser	VER	0.0	0.0	0	7	0	0	2	VER
khâgnes	kaN	khâgne	NOM	0.0	0.0	0	7	0	3	1	NOM
écornés	ekORne	écorner	VER	0.03	0.0	0	7	0	6	3	VER,ADJ
crémant	kRem@	crémant	NOM	0.0	0.0	1	7	6	5	2	ADJ,NOM
mussais	mysE	musser	VER	0.0	0.0	0	7	0	0	2	VER
attiges	atiZ	attiger	VER	0.0	0.0	0	7	0	0	2	VER
striées	stRije	strier	VER	0.03	0.0	0	7	0	5	2	VER,ADJ
écourta	ekuRta	écourter	VER	1.54	0.0	0	7	0	0	3	VER
stylets	stilE	stylet	NOM	0.07	0.0	0	7	0	5	2	NOM
stylisa	stiliza	styliser	VER	0.44	0.0	0	7	0	0	3	VER
pourcif	puRsif	pourcif	NOM	0.0	0.0	1	7	6	5	2	NOM
étêtait	etEtE	étêter	VER	0.0	0.0	0	7	0	0	3	VER
kippers	kip9R	kipper	NOM	0.04	0.0	0	7	0	4	2	NOM
poupons	pup§	poupon	NOM	0.33	0.0	0	7	0	4	2	NOM
mussent	mys	musser	VER	0.0	0.0	0	7	0	0	1	VER
écourté	ekuRte	écourté	ADJ	0.04	0.0	1	7	7	4	3	VER,ADJ
crosnes	kROn	crosne	NOM	0.0	0.0	0	7	0	4	1	NOM
paterne	patERn	paterne	ADJ	0.0	0.0	1	7	7	6	2	ADJ
croassa	kRoasa	croasser	VER	0.19	0.0	0	7	0	0	3	VER
ongulés	§gyle	ongulé	ADJ	0.07	0.0	0	7	0	3	3	ADJ,NOM
sucrant	sykR@	sucrer	VER	1.9	0.0	0	7	0	0	2	VER
creusas	kR2za	creuser	VER	25.11	0.0	0	7	0	0	2	VER
cravant	kRav@	cravant	NOM	0.0	0.0	1	7	6	5	2	NOM
craquée	kRake	craquée	NOM	0.0	0.0	1	7	6	5	2	VER,NOM
patarin	pataR5	patarin	NOM	0.0	0.0	1	7	5	5	3	NOM
écriant	ekRij@	écrier	VER	1.75	0.0	0	7	0	0	3	VER
pastaga	pastaga	pastaga	NOM	0.0	0.0	1	7	5	5	3	NOM
cow-boy	kobOj	cow-boy	NOM	0.01	0.0	1	7	3	5	2	NOM
kirghiz	kiRgiz	kirghiz	NOM	0.0	0.0	1	7	7	4	2	NOM
poulbot	pulbo	poulbot	NOM	0.0	0.0	1	7	5	4	2	NOM
écriera	ekRiRa	écrier	VER	1.75	0.0	0	7	0	0	3	VER
coudras	kudRa	coudre	VER	8.88	0.0	0	7	0	0	2	VER
kremlin	kREml5	kremlin	NOM	0.0	0.0	1	7	4	5	2	NOM
kébours	kebuR	kébour	NOM	0.0	0.0	0	7	0	4	2	NOM
coudoyé	kudwaje	coudoyer	VER	0.0	0.0	0	7	0	4	3	VER
aiguisa	egiza	aiguiser	VER	2.62	0.0	0	7	0	0	3	VER
écrions	ekRij§	écrier	VER	1.75	0.0	0	7	0	0	3	VER
cossent	kOs	cosser	VER	0.0	0.0	0	7	0	3	1	VER
suppléé	syplee	suppléer	VER	0.19	0.0	0	7	0	6	3	VER
laboura	labuRa	labourer	VER	2.56	0.0	0	7	0	0	3	VER
lamedés	lam°de	lamedé	NOM	0.0	0.0	0	7	0	6	3	NOM
corsées	kORse	corsé	ADJ	0.49	0.0	0	7	0	5	2	ADJ
cornues	kORny	cornue	NOM	0.01	0.0	0	7	0	5	2	ADJ,NOM
lamenta	lam@ta	lamenter	VER	3.37	0.0	0	7	0	0	3	VER
cornues	kORny	cornu	ADJ	0.42	0.0	0	7	0	5	2	ADJ,NOM
cordées	kORde	corder	VER	0.31	0.0	0	7	0	5	2	VER,ADJ,NOM
surfine	syRfin	surfin	ADJ	0.14	0.0	0	7	0	0	2	ADJ
lampais	l@pE	lamper	VER	0.41	0.0	0	7	0	0	2	VER
lampait	l@pE	lamper	VER	0.41	0.0	0	7	0	0	2	VER
cordées	kORde	cordée	NOM	0.02	0.0	0	7	0	5	2	VER,ADJ,NOM
surjets	syRZE	surjet	NOM	0.04	0.0	0	7	0	5	2	NOM
suroîts	syRwa	suroît	NOM	0.03	0.0	0	7	0	4	2	NOM
cordées	kORde	cordée	ADJ	0.01	0.0	0	7	0	5	2	VER,ADJ,NOM
attelai	at°lE	atteler	VER	2.12	0.0	0	7	0	0	3	VER
lampant	l@p@	lamper	VER	0.41	0.0	0	7	0	0	2	VER
coprins	kopR5	coprin	NOM	0.0	0.0	0	7	0	0	2	NOM
ombrant	§bR@	ombrer	VER	0.54	0.0	0	7	6	4	2	ADJ,VER
mâchons	maS§	mâcher	VER	5.0	0.0	0	7	0	0	2	VER
posadas	pozada	posada	NOM	0.12	0.0	0	7	0	4	3	NOM
lapiner	lapine	lapiner	VER	0.0	0.0	1	7	6	6	3	VER
lapones	lapOn	lapon	ADJ	1.44	0.0	0	7	0	0	2	ADJ
lardage	laRdaZ	lardage	NOM	0.0	0.0	1	7	5	5	2	NOM
atourné	atuRne	atourner	VER	0.0	0.0	0	7	0	0	3	VER
orangée	oR@Ze	oranger	VER	0.04	0.0	0	7	0	5	3	VER,ADJ
mâchuré	maSyRe	mâchurer	VER	0.0	0.0	0	7	0	0	3	VER
suédine	s8edin	suédine	NOM	0.0	0.0	1	7	5	5	2	NOM
convola	k§vola	convoler	VER	0.22	0.0	0	7	0	0	3	VER
atomisé	atomize	atomisé	NOM	0.0	0.0	1	7	7	7	4	VER,ADJ,NOM
lardais	laRdE	larder	VER	0.07	0.0	0	7	0	0	2	VER
lardait	laRdE	larder	VER	0.07	0.0	0	7	0	0	2	VER
ouvroir	uvRwaR	ouvroir	NOM	0.0	0.0	1	7	5	4	2	NOM
contuse	k§tyz	contus	ADJ	0.0	0.0	0	7	0	0	2	ADJ
contint	k§t5	contenir	VER	30.07	0.0	0	7	0	0	2	VER
ombrant	§bR@	ombrant	ADJ	0.0	0.0	1	7	6	4	2	ADJ,VER
lardant	laRd@	larder	VER	0.07	0.0	0	7	0	0	2	VER
lardeux	laRd2	lardeux	ADJ	0.0	0.0	1	7	7	5	2	ADJ
alisier	alizje	alisier	NOM	0.0	0.0	1	7	5	5	3	NOM
séduits	sed8i	séduit	ADJ	1.08	0.0	0	7	0	5	2	VER,ADJ
méditai	meditE	méditer	VER	5.49	0.0	0	7	0	0	3	VER
larigot	laRigo	larigot	NOM	0.0	0.0	1	7	4	4	3	NOM
porcifs	pORsif	porcif	NOM	0.0	0.0	0	7	0	5	2	NOM
ordinal	ORdinal	ordinal	ADJ	0.0	0.0	1	7	7	7	3	ADJ
pontets	p§tE	pontet	NOM	0.01	0.0	0	7	0	4	2	NOM
conoïde	konoid	conoïde	ADJ	0.0	0.0	1	7	7	5	3	ADJ
sériant	seRj@	sérier	VER	0.0	0.0	0	7	0	0	2	VER
conjuré	k§ZyRe	conjuré	NOM	0.56	0.0	1	7	7	6	3	VER,ADJ,NOM
conjuré	k§ZyRe	conjuré	ADJ	0.0	0.0	1	7	7	6	3	VER,ADJ,NOM
sézigue	sezig	sézigue	PRO:per	0.0	0.0	1	7	3	5	2	PRO:per
leggins	legins	leggins	NOM	0.0	0.0	1	7	4	4	2	NOM
athanor	atanOR	athanor	NOM	0.0	0.0	1	7	4	4	3	NOM
assurât	asyRa	assurer	VER	107.71	0.0	0	7	0	0	3	VER
conféré	k§feRe	conféré	ADJ	0.01	0.0	1	7	7	6	3	VER,ADJ
ombrait	§bRE	ombrer	VER	0.54	0.0	0	7	0	0	2	VER
édentée	ed@te	édenter	VER	0.04	0.0	0	7	0	3	3	VER,ADJ,NOM
tacatac	takatak	tacatac	ONO	0.0	0.0	1	7	7	7	3	ONO
médusée	medyze	médusé	ADJ	0.02	0.0	0	7	0	6	3	VER,ADJ
pondoir	p§dwaR	pondoir	NOM	0.0	0.0	1	7	5	4	2	NOM
pondiez	p§dje	pondre	VER	5.41	0.0	0	7	0	0	2	VER
conclût	k§kly	conclure	VER	27.26	0.0	0	7	0	0	2	VER
ombelle	§bEl	ombelle	NOM	0.01	0.0	1	7	7	3	2	NOM
alitait	alitE	aliter	VER	0.9	0.0	0	7	0	0	3	VER
conarde	konaRd	conard	NOM	0.19	0.0	0	7	0	0	2	ADJ,NOM
conarde	konaRd	conard	ADJ	0.04	0.0	0	7	0	0	2	ADJ,NOM
complut	k§ply	complaire	VER	0.93	0.0	0	7	0	5	2	VER
comites	komit	comite	NOM	0.05	0.0	0	7	0	0	2	NOM
comices	komis	comice	NOM	0.0	0.0	0	7	0	5	2	NOM
notifia	notifja	notifier	VER	0.75	0.0	0	7	0	0	3	VER
égalais	egalE	égaler	VER	4.96	0.0	0	7	0	0	3	VER
assumai	asymE	assumer	VER	12.83	0.0	0	7	0	0	3	VER
ponceau	p§so	ponceau	NOM	0.0	0.0	1	7	6	4	2	ADJ,NOM
talquât	talka	talquer	VER	0.04	0.0	0	7	0	0	2	VER
talures	talyR	talure	NOM	0.0	0.0	0	7	0	0	2	NOM
colombo	kol§bo	colombo	NOM	0.0	0.0	1	7	7	6	3	NOM
colback	kOlbak	colback	NOM	0.0	0.0	1	7	4	4	2	NOM
tan-sad	t@sad	tan-sad	NOM	0.0	0.0	1	7	4	4	2	NOM
olé-olé	oleole	olé-olé	ADJ	0.0	0.0	1	7	4	5	4	ADJ
tandems	t@dEm	tandem	NOM	0.6	0.0	0	7	0	4	2	NOM
cognées	koNe	cogner	VER	27.01	0.0	0	7	0	4	2	VER,NOM
tannées	tane	tanné	ADJ	0.1	0.0	0	7	0	4	2	VER,ADJ,NOM
assotés	asote	assoter	VER	0.0	0.0	0	7	0	0	3	VER
tannées	tane	tanner	VER	2.22	0.0	0	7	0	4	2	VER,ADJ,NOM
ponceau	p§so	ponceau	ADJ	0.0	0.0	1	7	6	4	2	ADJ,NOM
égalées	egale	égaler	VER	4.96	0.0	0	7	0	5	3	VER
assomma	asoma	assommer	VER	13.09	0.0	0	7	0	0	3	VER
cognées	koNe	cognée	NOM	0.25	0.0	0	7	0	4	2	VER,NOM
coffiot	kOfjo	coffiot	NOM	0.0	0.0	1	7	7	4	2	NOM
tapinée	tapine	tapiner	VER	1.76	0.0	0	7	0	6	3	VER
coffios	kOfjo	coffio	NOM	0.01	0.0	0	7	0	4	2	NOM
tapâmes	tapam	taper	VER	61.07	0.0	0	7	0	0	2	VER
leveuse	l°v2z	leveur	NOM	0.03	0.0	0	7	0	0	2	NOM
codifia	kodifja	codifier	VER	0.07	0.0	0	7	0	0	3	VER
taquoir	takwaR	taquoir	NOM	0.0	0.0	1	7	5	4	2	NOM
cocoter	kokote	cocoter	VER	0.0	0.0	1	7	7	6	3	VER
médusée	medyze	méduser	VER	0.48	0.0	0	7	0	6	3	VER,ADJ
orients	oRj@	orient	NOM	0.78	0.0	0	7	0	4	2	NOM
lexical	lEksikal	lexical	ADJ	0.0	0.0	1	7	6	7	3	ADJ
tarifié	taRifje	tarifier	VER	0.0	0.0	0	7	0	0	3	VER
tarifée	taRife	tarifer	VER	0.01	0.0	0	7	0	0	3	VER
tarifés	taRife	tarifer	VER	0.01	0.0	0	7	0	0	3	VER
mégères	meZER	méger	NOM	0.83	0.0	0	7	0	0	2	NOM
pommées	pome	pommer	VER	0.38	0.0	0	7	0	4	2	VER,ADJ
églogue	eglOg	églogue	NOM	0.1	0.0	1	7	4	4	2	NOM
assenée	asene	assener	VER	0.11	0.0	0	7	0	5	3	VER
égoutta	eguta	égoutter	VER	0.34	0.0	0	7	0	0	3	VER
aiguail	Egaj	aiguail	NOM	0.0	0.0	1	7	6	4	2	NOM
tatamis	tatami	tatami	NOM	0.02	0.0	0	7	0	5	3	NOM
cloutée	klute	clouter	VER	0.06	0.0	0	7	0	5	2	VER,ADJ
pommées	pome	pommé	ADJ	0.01	0.0	0	7	0	4	2	VER,ADJ
licéité	liseite	licéité	NOM	0.0	0.0	1	7	4	5	4	NOM
taurine	toRin	taurin	ADJ	0.0	0.0	0	7	0	0	2	ADJ
taurins	toR5	taurin	ADJ	0.0	0.0	0	7	0	4	2	ADJ
cloqués	kloke	cloquer	VER	0.0	0.0	0	7	0	4	2	VER,ADJ
cloqués	kloke	cloqué	ADJ	0.0	0.0	0	7	0	4	2	VER,ADJ
te deum	tedeum	te deum	NOM	0.0	0.0	1	7	3	3	3	NOM
poloche	pOlOS	poloche	NOM	0.0	0.0	1	7	7	4	2	NOM
nénesse	nenEs	nénesse	NOM	0.0	0.0	1	7	5	5	2	NOM
évapora	evapoRa	évaporer	VER	2.52	0.0	0	7	0	0	4	VER
cloquée	kloke	cloquer	VER	0.0	0.0	0	7	0	4	2	VER,ADJ
tempêta	t@pEta	tempêter	VER	0.57	0.0	0	7	0	0	3	VER
cloquée	kloke	cloqué	ADJ	0.0	0.0	0	7	0	4	2	VER,ADJ
clochât	kloSa	clocher	VER	8.93	0.0	0	7	0	0	2	VER
partita	paRtita	partita	NOM	0.0	0.0	1	7	7	7	3	NOM
égrenée	egR°ne	égrener	VER	0.32	0.0	0	7	0	6	3	VER
clinche	kl5S	clinche	NOM	0.0	0.0	1	7	5	4	1	NOM
clenche	kl@S	clenche	NOM	0.0	0.0	1	7	4	4	1	NOM
clapota	klapota	clapoter	VER	0.09	0.0	0	7	0	0	3	VER
clamecé	klam°se	clamecer	VER	0.0	0.0	0	7	0	5	3	VER
linaire	linER	linaire	NOM	0.0	0.0	1	7	4	4	2	NOM
ciselet	siz°lE	ciselet	NOM	0.0	0.0	1	7	7	6	3	NOM
oiselez	waz°le	oiseler	VER	0.0	0.0	0	7	0	0	3	VER
cipolin	sipol5	cipolin	NOM	0.0	0.0	1	7	4	5	3	NOM
cipayes	sipaj	cipaye	NOM	0.01	0.0	0	7	0	5	2	NOM
cinname	sinam	cinname	NOM	0.0	0.0	1	7	4	5	2	NOM
lissant	lis@	lisser	VER	2.04	0.0	0	7	0	0	2	VER
tercets	tERsE	tercet	NOM	0.0	0.0	0	7	0	0	2	NOM
cigalou	sigalu	cigalou	NOM	0.0	0.0	1	7	7	6	3	NOM
noumène	numEn	noumène	NOM	0.0	0.0	1	7	4	5	2	NOM
lissent	lis	lisser	VER	2.04	0.0	0	7	0	3	1	VER
méplats	mepla	méplat	ADJ	0.0	0.0	0	7	0	4	2	ADJ,NOM
chèches	SES	chèche	NOM	0.01	0.0	0	7	0	3	1	NOM
lissera	lis°Ra	lisser	VER	2.04	0.0	0	7	0	0	3	VER
terrées	tERe	terrer	VER	2.62	0.0	0	7	0	4	2	VER
châtron	SatR§	châtron	NOM	0.0	0.0	1	7	6	5	2	NOM
châsses	Sas	châsse	NOM	0.29	0.0	0	7	0	3	1	NOM
châlits	Sali	châlit	NOM	0.0	0.0	0	7	0	4	2	NOM
chuinte	S85t	chuinter	VER	0.0	0.0	0	7	0	0	1	VER
chuinta	S85ta	chuinter	VER	0.0	0.0	0	7	0	0	2	VER
choyant	Swaj@	choyer	VER	0.4	0.0	0	7	0	0	2	VER
textuel	tEkst8El	textuel	ADJ	0.03	0.0	1	7	7	8	2	ADJ
nourrît	nuRi	nourrir	VER	52.53	0.0	0	7	0	4	2	VER
assagis	asaZi	assagi	ADJ	0.06	0.0	0	7	0	5	3	ADJ,VER
aiguade	Egad	aiguade	NOM	0.0	0.0	1	7	6	4	2	NOM
théorbe	teORb	théorbe	NOM	0.0	0.0	1	7	6	4	2	NOM
parthes	paRt	parthe	ADJ	0.0	0.0	0	7	0	4	1	ADJ
choraux	koRo	choral	ADJ	0.26	0.0	0	7	0	0	2	ADJ
chorals	koRal	choral	NOM	0.01	0.0	0	7	0	5	2	NOM
tierces	tjERs	tiers	ADJ	0.78	0.0	0	7	0	0	1	ADJ,NOM
tierces	tjERs	tiers	NOM	6.24	0.0	0	7	0	0	1	ADJ,NOM
tiercés	tjERse	tiercé	NOM	1.32	0.0	0	7	0	6	2	NOM
lisseur	lis9R	lisseur	NOM	0.0	0.0	1	7	6	4	2	NOM
choiras	SwaRa	choir	VER	2.05	0.0	0	7	0	0	2	VER
timbrât	t5bRa	timbrer	VER	1.38	0.0	0	7	0	0	2	VER
chocard	SokaR	chocard	NOM	0.0	0.0	1	7	5	4	2	NOM
parquée	paRke	parquer	VER	0.41	0.0	0	7	0	5	2	VER,ADJ
chipeur	Sip9R	chipeur	ADJ	0.0	0.0	1	7	6	5	2	ADJ
tintant	t5t@	tinter	VER	0.95	0.0	0	7	0	0	2	VER
tiquais	tikE	tiquer	VER	0.28	0.0	0	7	0	4	2	VER
méplats	mepla	méplat	NOM	0.0	0.0	0	7	0	4	2	ADJ,NOM
tiquant	tik@	tiquer	VER	0.28	0.0	0	7	0	0	2	VER
assagie	asaZi	assagi	ADJ	0.06	0.0	0	7	0	5	3	ADJ,VER
chipant	Sip@	chiper	VER	2.34	0.0	0	7	0	0	2	VER
tirâmes	tiRam	tirer	VER	415.14	0.0	0	7	0	0	2	VER
tisonne	tizOn	tisonner	VER	0.02	0.0	0	7	0	0	2	VER
tisonné	tizone	tisonné	ADJ	0.0	0.0	1	7	7	6	3	VER,ADJ
tisonné	tizone	tisonner	VER	0.02	0.0	0	7	7	6	3	VER,ADJ
ashanti	aS@ti	ashanti	NOM	0.0	0.0	1	7	4	3	3	NOM
odorant	odoR@	odorer	VER	0.0	0.0	0	7	6	5	3	ADJ,VER
tissées	tise	tisser	VER	2.97	0.0	0	7	0	4	2	VER,ADJ
pagures	pagyR	pagure	NOM	0.0	0.0	0	7	0	5	2	NOM
titrait	titRE	titrer	VER	1.75	0.0	0	7	0	0	2	VER
chinant	Sin@	chiner	VER	0.81	0.0	0	7	0	0	2	VER
chinait	SinE	chiner	VER	0.81	0.0	0	7	0	0	2	VER
liteaux	lito	liteau	NOM	0.0	0.0	0	7	0	4	2	NOM
toisait	twazE	toiser	VER	0.14	0.0	0	7	0	0	2	VER
toisant	twaz@	toiser	VER	0.14	0.0	0	7	0	0	2	VER
litorne	litORn	litorne	NOM	0.0	0.0	1	7	5	5	2	NOM
litotes	litOt	litote	NOM	0.03	0.0	0	7	0	5	2	NOM
chicoré	SikoRe	chicorer	VER	0.0	0.0	0	7	0	5	3	VER
chicore	SikoR	chicorer	VER	0.0	0.0	0	7	0	0	2	VER
arverne	aRvERn	arverne	NOM	0.0	0.0	1	7	3	3	2	NOM
arrêtât	aREta	arrêter	VER	993.79	0.0	0	7	0	0	3	VER
métrite	metRit	métrite	NOM	0.0	0.0	1	7	6	6	2	NOM
arquant	aRk@	arquer	VER	0.34	0.0	0	7	0	4	2	VER
étançon	et@s§	étançon	NOM	0.0	0.0	1	7	5	4	3	NOM
chavira	SaviRa	chavirer	VER	2.41	0.0	0	7	0	0	3	VER
ahuries	ayRi	ahuri	ADJ	0.39	0.0	0	7	0	4	3	ADJ,VER
chauvit	Sovi	chauvir	VER	0.0	0.0	0	7	0	0	2	VER
ahanent	aan	ahaner	VER	0.01	0.0	0	7	0	0	2	VER
podagre	podagR	podagre	ADJ	0.0	0.0	1	7	4	4	2	ADJ
arquait	aRkE	arquer	VER	0.34	0.0	0	7	0	0	2	VER
pochées	poSe	pocher	VER	0.36	0.0	0	7	0	4	2	VER,ADJ
charres	SaR	charre	NOM	0.18	0.0	0	7	0	3	1	NOM
tonsuré	t§syRe	tonsurer	VER	0.0	0.0	0	7	0	0	3	VER
pneumos	pn2mo	pneumo	NOM	0.26	0.0	0	7	0	5	2	NOM
chantât	S@ta	chanter	VER	166.34	0.0	0	7	0	0	2	VER
toquais	tokE	toquer	VER	1.33	0.0	0	7	0	4	2	VER
toquait	tokE	toquer	VER	1.33	0.0	0	7	0	4	2	VER
chantai	S@tE	chanter	VER	166.34	0.0	0	7	0	0	2	VER
plèvres	plEvR	plèvre	NOM	0.31	0.0	0	7	0	4	1	NOM
lombard	l§baR	lombard	ADJ	0.14	0.0	1	7	7	5	2	ADJ
loquets	lokE	loquet	NOM	0.6	0.0	0	7	0	4	2	NOM
chafaud	Safo	chafaud	NOM	0.0	0.0	1	7	5	4	2	NOM
arpètes	aRpEt	arpète	NOM	0.0	0.0	0	7	0	5	2	NOM
tordion	tORdj§	tordion	NOM	0.0	0.0	1	7	5	5	2	NOM
arousal	aRuzal	arousal	NOM	0.0	0.0	1	7	4	3	3	NOM
cerneau	sERno	cerneau	NOM	0.0	0.0	1	7	6	5	2	NOM
torpide	tORpid	torpide	ADJ	0.0	0.0	1	7	6	6	2	ADJ
torsada	tORsada	torsader	VER	0.12	0.0	0	7	0	0	3	VER
torsade	tORsad	torsade	NOM	0.17	0.0	1	7	7	5	2	NOM
torsadé	tORsade	torsader	VER	0.12	0.0	0	7	0	0	3	VER
cernant	sERn@	cerner	VER	7.74	0.0	0	7	0	0	2	VER
censier	s@sje	censier	NOM	0.0	0.0	1	7	6	4	2	NOM
lordose	lORdoz	lordose	NOM	0.0	0.0	1	7	5	5	2	NOM
cendrés	s@dRe	cendrer	VER	0.0	0.0	0	7	0	5	2	VER,ADJ
novillo	novijo	novillo	NOM	0.0	0.0	1	7	7	5	3	NOM
totoche	totOS	totoche	NOM	0.0	0.0	1	7	5	4	2	NOM
lorrain	loR5	lorrain	NOM	0.0	0.0	1	7	4	4	2	ADJ,NOM
oscillé	osije	osciller	VER	0.63	0.0	0	7	0	5	3	VER
lorsque	lORsk°	lorsque	ADV	0.0	0.0	1	7	7	6	2	ADV,CON
cautèle	kotEl	cautèle	NOM	0.0	0.0	1	7	6	5	2	NOM
losangé	loz@Ze	losangé	ADJ	0.0	0.0	1	7	7	6	3	ADJ
louchai	luSE	loucher	VER	2.54	0.0	0	7	0	4	2	VER
catalpa	katalpa	catalpa	NOM	0.0	0.0	1	7	6	6	3	NOM
élucida	elysida	élucider	VER	2.43	0.0	0	7	0	0	4	VER
cassate	kasat	cassate	NOM	0.0	0.0	1	7	7	5	2	NOM
touques	tuk	touque	NOM	0.02	0.0	0	7	0	3	1	NOM
tournas	tuRna	tourner	VER	204.15	0.0	0	7	0	0	2	VER
armorié	aRmoRje	armorier	VER	0.0	0.0	0	7	0	0	3	VER
osmoses	Osmoz	osmose	NOM	0.5	0.0	0	7	0	4	2	NOM
cascade	kaskad	cascader	VER	0.27	0.0	0	7	7	6	2	NOM,VER
évasées	evaze	évasé	ADJ	0.03	0.0	0	7	0	5	3	VER,ADJ
carrées	kaRe	carrée	NOM	0.02	0.0	0	7	0	4	2	VER,ADJ,NOM
mévente	mev@t	mévente	NOM	0.0	0.0	1	7	3	3	2	NOM
arbores	aRbOR	arborer	VER	0.53	0.0	0	7	0	0	2	VER
loupais	lupE	louper	VER	12.06	0.0	0	7	0	0	2	VER
trabans	tRab@	traban	NOM	0.0	0.0	0	7	0	0	2	NOM
plissés	plise	plissé	NOM	0.04	0.0	0	7	0	5	2	VER,ADJ,NOM
carmant	kaRm@	carmer	VER	0.01	0.0	0	7	0	0	2	VER
tractée	tRakte	tracter	VER	0.27	0.0	0	7	0	6	2	VER
tractés	tRakte	tracté	ADJ	0.04	0.0	0	7	0	6	2	ADJ
